id,vintage,wine,format,Region,Quantity,Reserve,Condition Issue,country,dessert_hit,bare_pt,shipper_hit,producer_id_drop,cond_decision,wine_type,classify_reason,country_code
10889748,2011,Fattoria di Felsina Chianti Classico Riserva,750ml,"Italy, Tuscany, Chianti Classico",2,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889856,2007,Fattoria di Felsina Chianti Classico Riserva Rancia,750ml,"Italy, Tuscany, Chianti Classico",4,45,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888597,2010,Fattoria Poggiopiano Chianti Classico La Tradizione,750ml,"Italy, Tuscany, Chianti Classico",1,20,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10896486,2013,Fattorie Romeo del Castello Etna Rosso Vigo,750ml,"Italy, Sicily, Etna",1,55,,Italy,False,False,False,False,keep,Red,red colour word,IT
10888393,2011,Francois Cotat Sancerre Les Culs de Beaujeu,750ml,"France, Loire Valley, Centre-Loire",1,50,"Capsule condition issue
Light label condition issue",France,False,False,False,False,keep,White,white appellation default,FR
10888392,2013,Francois Cotat Sancerre Les Culs de Beaujeu,750ml,"France, Loire Valley, Sancerre",1,60,"Capsule condition issue
Light label condition issue",France,False,False,False,False,keep,White,white appellation default,FR
10888386,2014,Francois Cotat Sancerre Les Monts Damnés,750ml,"France, Loire Valley, Sancerre",1,65,"Capsule condition issue
Label condition issue",France,False,False,False,False,keep,White,white appellation default,FR
10888388,2014,Francois Cotat Sancerre Les Monts Damnés,750ml,"France, Loire Valley, Sancerre",1,65,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,White,white appellation default,FR
10889735,2016,Francois Et Denis Clair Saint Aubin Les Frionnes,750ml,"France, Burgundy, Côte d'Or",11,40,,France,False,False,False,False,keep,White,"pass5 manual: hedged to white, matching Saint-Aubin's modern reputation (same hedge as Domaine Andre Moingeon)",FR
10888040,1995,Francois Jobard Meursault Les Poruzots,750ml,"France, Burgundy, Côte d'Or",1,100,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888037,1998,Francois Jobard Meursault Les Poruzots,750ml,"France, Burgundy, Côte d'Or",1,140,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888039,2000,Francois Jobard Meursault Les Poruzots,750ml,"France, Burgundy, Côte d'Or",1,130,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888038,2001,Francois Jobard Meursault Les Poruzots,750ml,"France, Burgundy, Côte d'Or",1,120,,France,False,False,False,False,keep,White,white appellation default,FR
10888034,1997,Francois Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,90,Light label condition issue,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888036,1998,Francois Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,90,Light label condition issue,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888035,1999,Francois Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,85,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888105,2000,Francois Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,80,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888104,2001,Francois Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,80,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888155,2005,Francois Leclerc Gevrey Chambertin,1.5ltr,"France, Burgundy, Côte d'Or",1,100,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10888174,2005,Francois Leclerc Gevrey Chambertin,1.5ltr,"France, Burgundy, Côte d'Or",1,100,,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10890042,2013,Fratelli Manzone Barolo Bricco San Pietro Fraschin,750ml,"Italy, Piedmont, Barolo",3,30,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889997,2006,Fratelli Monchiero Barolo Rocche di Castiglione Falletto Riserva,750ml,"Italy, Piedmont, Barolo",12,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888065,1999,Gabriel Billard Beaune Les Epenottes,750ml,"France, Burgundy, Côte d'Or",12,60,,France,False,False,False,False,keep,Red,pass2: bare Beaune premier cru (no Blanc stated) -- predominantly red,FR
10888179,2009,Gerard Raphet Bourgogne Rouge,750ml,"France, Burgundy",11,25,,France,False,False,False,False,keep,Red,red colour word,FR
10889830,2013,Giacomo Ascheri Barolo,750ml,"Italy, Piedmont, Barolo",3,30,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889810,2001,Giacomo Ascheri Barolo Sorano,750ml,"Italy, Piedmont, Barolo",9,40,Light capsule condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889809,2001,Giacomo Ascheri Barolo Sorano,750ml,"Italy, Piedmont, Barolo",3,40,"Light capsule condition issue
Light label condition issue",Italy,False,False,False,False,keep,Red,red appellation default,IT
10889880,2004,Giacomo Ascheri Barolo Sorano,750ml,"Italy, Piedmont, Barolo",3,35,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889819,2004,Giacomo Ascheri Barolo Sorano,750ml,"Italy, Piedmont, Barolo",2,35,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889820,2003,Giacomo Ascheri Podere di Rivalta Barolo Vigna dei Pola,750ml,"Italy, Piedmont, Barolo",6,30,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889097,2021,Giacomo Borgogno & Figli Colli Tortonesi Derthona,750ml,"Italy, Piedmont, Colli Tortonesi",2,35,,Italy,False,False,False,False,keep,White,"pass5 manual: 'Derthona' is the historic place-name synonym for Timorasso, a white grape",IT
10889098,2021,Giacomo Borgogno & Figli Colli Tortonesi Derthona,750ml,"Italy, Piedmont, Colli Tortonesi",1,35,Light label condition issue,Italy,False,False,False,False,keep,White,"pass5 manual: 'Derthona' is the historic place-name synonym for Timorasso, a white grape",IT
10888187,2007,Giacomo Conterno Barbera d'Alba Francia,750ml,"Italy, Piedmont, Barbera di Alba",1,90,,Italy,False,False,False,False,keep,Red,pass2: Barbera is a red grape,IT
10888186,2013,Giacomo Conterno Barbera d'Alba Francia,750ml,"Italy, Piedmont, Barbera di Alba",1,70,,Italy,False,False,False,False,keep,Red,pass2: Barbera is a red grape,IT
10889879,2004,Giacomo Fenocchio Barolo Bussia,750ml,"Italy, Piedmont, Barolo",12,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890152,2011,Giacomo Fenocchio Barolo Bussia,750ml,"Italy, Piedmont, Barolo",12,45,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890149,2005,Giacomo Fenocchio Barolo Cannubi,750ml,"Italy, Piedmont, Barolo",3,60,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890150,2011,Giacomo Fenocchio Barolo Castellero,750ml,"Italy, Piedmont, Barolo",6,40,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889757,2014,Giacomo Fenocchio Barolo Castellero,750ml,"Italy, Piedmont, Barolo",2,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889756,2003,Giacomo Fenocchio Barolo Villero,750ml,"Italy, Piedmont, Barolo",5,55,"Base neck fill
Light label condition issue",Italy,False,False,False,False,keep,Red,red appellation default,IT
10889895,2003,Giacomo Fenocchio Barolo Villero,750ml,"Italy, Piedmont, Barolo",2,55,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889784,2003,Giacomo Fenocchio Barolo Villero,750ml,"Italy, Piedmont, Barolo",1,55,Base neck fill,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890148,2005,Giacomo Fenocchio Barolo Villero,750ml,"Italy, Piedmont, Barolo",3,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890153,2013,Giacomo Fenocchio Barolo Villero,750ml,"Italy, Piedmont, Barolo",6,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890008,2009,Giacomo Fenocchio Dolcetto,750ml,"Italy, Piedmont",1,20,,Italy,False,False,False,False,keep,Red,pass2: Dolcetto is a red grape,IT
10888041,2015,Gianni Brunelli Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",6,75,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889737,2003,Gigognan Chateauneuf du Pape Clos du Roi,750ml,"France, Rhône Valley, Southern Rhône",3,30,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889738,2003,Gigognan Chateauneuf du Pape Clos du Roi,750ml,"France, Rhône Valley, Southern Rhône",1,30,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889853,2001,Giovanna Ciacci Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",4,40,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889854,2001,Giovanna Ciacci Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",1,40,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888352,2011,Giuseppe Quintarelli Rosso Ca Del Merlo,750ml,"Italy, Veneto",1,100,,Italy,False,False,False,False,keep,Red,red colour word,IT
10888420,2021,Guillaume Gilles Cornas,750ml,"France, Rhône Valley, Northern Rhône",2,65,,France,False,False,False,False,keep,Red,pass2: Cornas is a 100% red (Syrah) appellation,FR
10888421,2021,Guillaume Gilles Cornas,750ml,"France, Rhône Valley, Northern Rhône",1,65,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: Cornas is a 100% red (Syrah) appellation,FR
10888084,2000,Guy Amiot et Fils Chassagne-Montrachet Les Macherelles,750ml,"France, Burgundy, Côte d'Or",11,35,,France,False,False,False,False,keep,White,pass5 manual: Guy Amiot is a white-Chassagne specialist; Les Macherelles is a predominantly white climat,FR
10889812,2007,Hacienda Monasterio Ribera del Duero,750ml,"Spain, Castilla-Leon, Ribera del Duero",2,40,,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10889811,2007,Hacienda Monasterio Ribera del Duero,750ml,"Spain, Castilla-Leon, Ribera del Duero",1,40,Light label condition issue,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10889987,1994,Haut-Carles,750ml,"France, Bordeaux, Fronsac",4,20,Light label condition issue,France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10890012,1995,Haut-Carles,750ml,"France, Bordeaux, Fronsac",5,20,,France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10890011,1995,Haut-Carles,750ml,"France, Bordeaux, Fronsac",1,20,Base neck fill,France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10890084,1996,Haut-Carles,750ml,"France, Bordeaux, Fronsac",5,20,Top shoulder fill,France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10890086,1996,Haut-Carles,750ml,"France, Bordeaux, Fronsac",3,20,Very top shoulder fill,France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10890087,1996,Haut-Carles,750ml,"France, Bordeaux, Fronsac",1,20,"Very top shoulder fill
Light label condition issue",France,False,False,False,False,keep,Red,pass5 manual: Fronsac is a 100% red (Merlot-based) Bordeaux appellation,FR
10889750,2017,Hélène Perrot Chablis Fourchaume,750ml,"France, Burgundy, Chablis",12,30,,France,False,False,False,False,keep,White,white appellation default,FR
10888098,2006,Henri Darnat Meursault Clos Richemont,750ml,"France, Burgundy, Côte d'Or",6,60,,France,False,False,False,False,keep,White,white appellation default,FR
10889152,2018,Henri Jouan Gevrey-Chambertin Aux Echezeaux Vieilles Vignes,750ml,"France, Burgundy, Côte d'Or",1,60,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10890099,2004,I Greppi Greppicaia,750ml,"Italy, Tuscany",3,35,Base neck fill,Italy,False,False,False,False,keep,Red,"pass5 manual: Tuscan red Bordeaux-blend producer -- hedged, low confidence",IT
10888100,1997,Icardi Barolo Parej,750ml,"Italy, Piedmont, Barolo",5,35,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888030,2016,Il Marroneto Rosso di Montalcino Ignaccio,750ml,"Italy, Tuscany, Rosso di Montalcino",12,45,,Italy,False,False,False,False,keep,Red,red colour word,IT
10889176,2016,Il Marroneto Rosso di Montalcino Ignaccio,750ml,"Italy, Tuscany, Rosso di Montalcino",12,45,,Italy,False,False,False,False,keep,Red,red colour word,IT
10888054,2016,Il Marroneto Rosso di Montalcino Ignaccio,750ml,"Italy, Tuscany, Rosso di Montalcino",4,45,Label condition issue,Italy,False,False,False,False,keep,Red,red colour word,IT
10882840,1999,Il Poggione Brunello di Montalcino Riserva,750ml,"Italy, Tuscany, Brunello di Montalcino",3,130,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889709,2007,Il Poggione Brunello di Montalcino Riserva,750ml,"Italy, Tuscany, Brunello di Montalcino",5,90,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889898,2015,Initial de Desmirail,750ml,"France, Bordeaux, Margaux",6,25,,France,False,False,False,False,keep,Red,pass5 manual: Chateau Desmirail's second wine -- Margaux is red-only by AOC rule,FR
10889739,2015,Initial de Desmirail,750ml,"France, Bordeaux, Margaux",2,25,Light label condition issue,France,False,False,False,False,keep,Red,pass5 manual: Chateau Desmirail's second wine -- Margaux is red-only by AOC rule,FR
10888441,1995,Isole e Olena Cepparello,750ml,"Italy, Tuscany",1,70,"Base neck fill
Light label condition issue",Italy,False,False,False,False,keep,Red,pass5 manual: 100% Sangiovese Super Tuscan red,IT
10890102,2009,Isole e Olena Cepparello,750ml,"Italy, Tuscany",6,100,,Italy,False,False,False,False,keep,Red,pass5 manual: 100% Sangiovese Super Tuscan red,IT
10890046,2012,Isole e Olena Cepparello,750ml,"Italy, Tuscany",2,80,,Italy,False,False,False,False,keep,Red,pass5 manual: 100% Sangiovese Super Tuscan red,IT
10890024,2010,Isole e Olena Chianti Classico,750ml,"Italy, Tuscany, Chianti Classico",1,35,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889824,NV,Jacquart Brut Mosaique,750ml,"France, Champagne",1,25,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10888148,2005,Jayer-Gilles Bourgogne Hautes-Côtes de Beaune,750ml,"France, Burgundy, Côte d'Or",9,40,,France,False,False,False,False,keep,Red,pass2: bare Beaune premier cru (no Blanc stated) -- predominantly red,FR
10888045,2014,Jayer-Gilles Bourgogne Hautes-Côtes de Nuits Blanc,750ml,"France, Burgundy, Côte d'Or",12,30,,France,False,False,False,False,keep,White,white colour word,FR
10889178,2014,Jayer-Gilles Bourgogne Hautes-Côtes de Nuits Blanc,750ml,"France, Burgundy, Côte d'Or",12,30,,France,False,False,False,False,keep,White,white colour word,FR
10888066,2014,Jayer-Gilles Bourgogne Hautes-Côtes de Nuits Blanc,750ml,"France, Burgundy, Côte d'Or",1,30,Light capsule condition issue,France,False,False,False,False,keep,White,white colour word,FR
10888124,2014,Jayer-Gilles Bourgogne Hautes-Côtes de Nuits Blanc,750ml,"France, Burgundy, Côte d'Or",1,30,Light label condition issue,France,False,False,False,False,keep,White,white colour word,FR
10888089,2014,Jayer-Gilles Bourgogne Hautes-Côtes de Nuits Blanc,1.5ltr,"France, Burgundy, Côte d'Or",6,60,,France,False,False,False,False,keep,White,white colour word,FR
10896498,2017,Jean et Sebastien Dauvissat Chablis Les Preuses,750ml,"France, Burgundy, Chablis",1,85,,France,False,False,False,False,keep,White,white appellation default,FR
10896506,2018,Jean et Sebastien Dauvissat Chablis Les Preuses,750ml,"France, Burgundy, Chablis",1,70,,France,False,False,False,False,keep,White,white appellation default,FR
10888063,1999,Jean Lionnet Cornas Cuvee Rochepertuis,750ml,"France, Rhône Valley, Northern Rhône",12,80,,France,False,False,False,False,keep,Red,pass2: Cornas is a 100% red (Syrah) appellation,FR
10889106,2022,Jean-Claude Ramonet Chassagne-Montrachet Rouge,750ml,"France, Burgundy, Côte d'Or",2,65,Light label condition issue,France,False,False,False,False,keep,Red,red colour word,FR
10889105,2022,Jean-Claude Ramonet Chassagne-Montrachet Rouge,750ml,"France, Burgundy, Côte d'Or",1,65,,France,False,False,False,False,keep,Red,red colour word,FR
10879101,2019,Jean-Louis Chave Selection Hermitage Farconnet,750ml,"France, Rhône Valley, Northern Rhône",1,55,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Hermitage (no Blanc stated) -- majority red,FR
10890123,2000,Jean-Louis Chave Selection Mon Coeur Cotes du Rhone,750ml,"France, Rhône Valley, Southern Rhône",1,30,,France,False,False,False,False,keep,Red,pass3: generic Cotes du Rhone production is predominantly red (hedged),FR
10888374,2000,Jean-Michel Gerin Cote Rotie Champin Seigneur,750ml,"France, Rhône Valley, Northern Rhône",1,70,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: Cote-Rotie is a 100% red (Syrah) appellation,FR
10888071,1999,Jean-Philippe Fichet Bourgogne Rouge Vieilles Vignes,750ml,"France, Burgundy, Bourgogne",12,25,,France,False,False,False,False,keep,Red,red colour word,FR
10896484,2018,Jean-Philippe Fichet Meursault Les Gruyaches,750ml,"France, Burgundy, Côte d'Or",1,75,,France,False,False,False,False,keep,White,white appellation default,FR
10889134,2022,Jean-Pierre Guyon Chorey-les-Beaune Les Bons Ores,750ml,"France, Burgundy, Côte d'Or",2,70,,France,False,False,False,False,keep,Red,pass2: Chorey-les-Beaune is predominantly red,FR
10889165,2022,Jean-Pierre Guyon Savigny-lès-Beaune Les Peuillets,750ml,"France, Burgundy, Côte d'Or",1,95,,France,False,False,False,False,keep,Red,pass2: bare Beaune premier cru (no Blanc stated) -- predominantly red,FR
10889125,2023,Jessica Litaud Bourgogne Aligote BG,750ml,"France, Burgundy, Bourgogne",1,45,,France,False,False,False,False,keep,White,pass5 manual: Aligote is a white grape,FR
10889123,2023,Jessica Litaud Macon Fuisse,750ml,"France, Burgundy, Mâconnais",2,65,,France,False,False,False,False,keep,White,pass5 manual: Maconnais Chardonnay -- white,FR
10889126,2022,Jessica Litaud Pouilly-Fuisse Le Trio,750ml,"France, Burgundy, Mâconnais",2,75,,France,False,False,False,False,keep,White,pass2: Maconnais Chardonnay -- white-only,FR
10889124,2023,Jessica Litaud Saint Véran Les Pommards,750ml,"France, Burgundy, Mâconnais",1,80,Light capsule condition issue,France,False,False,False,False,keep,White,pass5 manual: Saint-Veran is a white-only Maconnais appellation,FR
10888049,2009,Johnnes and Company Gevrey-Chambertin,750ml,"France, Burgundy, Côte d'Or",12,45,,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10889180,2009,Johnnes and Company Gevrey-Chambertin,750ml,"France, Burgundy, Côte d'Or",12,45,,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10888067,2009,Johnnes and Company Gevrey-Chambertin,750ml,"France, Burgundy, Côte d'Or",2,45,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10896504,NV,Jose Dhondt Brut Rosé de Saignée,750ml,"France, Champagne",1,70,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10888042,2010,Joseph Roty Bourgogne Grand Ordinaire,750ml,"France, Burgundy",12,35,,France,False,False,False,False,keep,Red,"pass5 manual: Joseph Roty is a red Gevrey-Chambertin specialist; his Grand Ordinaire is a red Pinot/Gamay blend, matching the Passetoutgrains precedent",FR
10889183,2010,Joseph Roty Bourgogne Grand Ordinaire,750ml,"France, Burgundy",12,35,,France,False,False,False,False,keep,Red,"pass5 manual: Joseph Roty is a red Gevrey-Chambertin specialist; his Grand Ordinaire is a red Pinot/Gamay blend, matching the Passetoutgrains precedent",FR
10888070,2010,Joseph Roty Bourgogne Grand Ordinaire,750ml,"France, Burgundy",2,35,Light capsule condition issue,France,False,False,False,False,keep,Red,"pass5 manual: Joseph Roty is a red Gevrey-Chambertin specialist; his Grand Ordinaire is a red Pinot/Gamay blend, matching the Passetoutgrains precedent",FR
10889234,2016,La Cartuja Priorat,750ml,"Spain, Cataluna, Priorato",1,15,Light label condition issue,Spain,False,False,False,False,keep,Red,pass5 manual: Priorat is essentially all red Garnacha/Carinena,ES
10882745,2016,La Combàrbia Vino Nobile di Montepulciano,750ml,"Italy, Tuscany, Vino Nobile di Montepulciano",2,20,,Italy,False,False,False,False,keep,Red,pass2: Sangiovese-based red DOCG,IT
10882780,2020,La Combàrbia Vino Nobile di Montepulciano,750ml,"Italy, Tuscany, Vino Nobile di Montepulciano",1,20,,Italy,False,False,False,False,keep,Red,pass2: Sangiovese-based red DOCG,IT
10882790,2019,La Combàrbia Vino Nobile di Montepulciano Riserva,750ml,"Italy, Tuscany, Vino Nobile di Montepulciano",1,30,,Italy,False,False,False,False,keep,Red,pass2: Sangiovese-based red DOCG,IT
10882846,2010,La Fortuna Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",4,45,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10882856,2010,La Gerla Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",12,55,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888113,1999,La Massa Chianti Classico Giorgio Primo,1.5ltr,"Italy, Tuscany, Chianti Classico",2,90,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10896496,NV,La Rogerie (Famille Petit-Boxler) Grand Cru La Grande Vie,750ml,"France, Champagne",1,60,"Base year 2017
Disgorged 01/2022",France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10888659,NV,La Versa Oltrepò Pavese Collezione Brut Metodo Classico,750ml,"Italy, Lombardy, Oltrepo Pavese",1,20,,Italy,False,False,False,False,keep,Sparkling,sparkling keyword,IT
10879099,NV,Lanson Brut Rosé,750ml,"France, Champagne",1,40,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10890115,2006,Larose de Gruaud,750ml,"France, Bordeaux, St.-Julien",5,35,,France,False,False,False,False,keep,Red,pass5 manual: Chateau Gruaud-Larose's second wine -- St-Julien is red-only,FR
10890014,2009,Larose de Gruaud,750ml,"France, Bordeaux, St.-Julien",12,35,,France,False,False,False,False,keep,Red,pass5 manual: Chateau Gruaud-Larose's second wine -- St-Julien is red-only,FR
10889104,NV,Laurent-Perrier Cuvee Ultra Brut,750ml,"France, Champagne",1,60,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889984,2015,Le Charme de Cos Labory,750ml,"France, Bordeaux, St.-Estephe",6,35,,France,False,False,False,False,keep,Red,pass5 manual: Chateau Cos Labory's second wine -- St-Estephe is red-only,FR
10889782,1999,Le Vieux Donjon Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,60,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890025,1999,Le Vieux Donjon Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,60,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890026,1999,Le Vieux Donjon Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,60,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889277,2005,Les Cailloux (Brunel) Chateauneuf de Pape,750ml,"France, Rhône Valley, Southern Rhône",1,50,,France,False,False,False,False,keep,Red,pass5 manual: bare Chateauneuf-du-Pape (typo 'de Pape' broke the pass-2 regex) -- predominantly red,FR
10889740,2015,Les Hauts De Pez,750ml,"France, Bordeaux, St.-Estephe",11,20,,France,False,False,False,False,keep,Red,pass5 manual: St-Estephe Bordeaux is red-only,FR
10888103,2009,Les Heritiers du Comte Lafon Viré-Clessé,750ml,"France, Burgundy, Mâconnais",12,30,,France,False,False,False,False,keep,White,pass5 manual: Vire-Clesse is a white-only Maconnais Chardonnay appellation,FR
10879116,2023,Les Petits Lieux Bourgogne Chardonnay,750ml,"France, Burgundy, Bourgogne",1,25,,France,False,False,False,False,keep,White,pass5 manual: Chardonnay explicitly named,FR
10879117,2023,Les Petits Lieux Bourgogne Rouge,750ml,"France, Burgundy, Bourgogne",2,25,,France,False,False,False,False,keep,Red,red colour word,FR
10879114,2023,Les Petits Lieux Nuits-Saint-Georges Aux Bousselots,750ml,"France, Burgundy, Côte d'Or",1,100,,France,False,False,False,False,keep,Red,pass2: Nuits-St-Georges is red-only,FR
10879113,2023,Les Petits Lieux Saint-Romain La Combe Bazin,750ml,"France, Burgundy, Côte d'Or",1,40,,France,False,False,False,False,keep,White,"pass5 manual: Saint-Romain hedged to white, matching the modern Cote de Beaune white-lean hedge used for Saint-Aubin -- low confidence",FR
10879115,2023,Les Petits Lieux Santenay Clos Faubard,750ml,"France, Burgundy, Côte d'Or",3,65,,France,False,False,False,False,keep,Red,pass3: Santenay is predominantly red (hedged over the white minority),FR
10888387,1991,Les Plantiers du Haut-Brion,750ml,"France, Bordeaux, Graves",1,55,"Light capsule condition issue
Label condition issue",France,False,False,False,False,keep,White,"pass5 manual CORRECTED: Les Plantiers du Haut-Brion Blanc is Chateau Haut-Brion's declassified white (Sauvignon Blanc/Semillon), not the red range -- corrected during Step 3 valuation research",FR
10888053,1998,Librandi Gravello,1.5ltr,"Italy, Calabria",1,40,"Light capsule condition issue
Base neck fill
Light label condition issue",Italy,False,False,False,False,keep,Red,pass5 manual: Gaglioppo-Cabernet Sauvignon red blend from Calabria,IT
10887932,2008,Lopez de Heredia Rioja Vina Tondonia Reserva,750ml,"Spain, Rioja",1,75,Light label condition issue,Spain,False,False,False,False,keep,Red,red appellation default,ES
10889160,2023,Louis Billard Chambolle-Musigny,750ml,"France, Burgundy, Côte d'Or",1,85,,France,False,False,False,False,keep,Red,pass2: Chambolle-Musigny is red-only,FR
10889159,2023,Louis Billard Pommard Les Fremiers,750ml,"France, Burgundy, Côte d'Or",1,110,,France,False,False,False,False,keep,Red,pass2: Pommard is a red-only appellation,FR
10889158,2023,Louis Billard Vosne-Romanée,750ml,"France, Burgundy, Côte d'Or",1,145,,France,False,False,False,False,keep,Red,pass2: Vosne-Romanee is essentially all red Pinot Noir,FR
10889099,2023,Louis Claude Desvignes Morgon Javernières Aux Pierres,750ml,"France, Beaujolais, Morgon",3,30,,France,False,False,False,False,keep,Red,pass2: Beaujolais/cru Beaujolais (Gamay) is red,FR
10889100,2023,Louis Claude Desvignes Morgon Javernières Aux Pierres,750ml,"France, Beaujolais, Morgon",1,30,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Beaujolais/cru Beaujolais (Gamay) is red,FR
10888389,1994,Louis Jadot Domaine des Héritiers Beaune Clos des Ursules,750ml,"France, Burgundy, Côte d'Or",1,85,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: bare Beaune premier cru (no Blanc stated) -- predominantly red,FR
10888082,2005,Louis Latour Puligny Montrachet Truffieres,750ml,"France, Burgundy, Côte d'Or",1,55,Light label condition issue,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10889869,2004,Luciano Sandrone Nebbiolo d'Alba Valmaggiore,750ml,"Italy, Piedmont, Nebbiolo d'Alba",12,35,Light label condition issue,Italy,False,False,False,False,keep,Red,pass5 manual: Nebbiolo explicitly named,IT
